instance_id,problem,domain,budget,target,algo_variant,algo_base,successes,trials,succ_rate,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,"GA(pop=50,pc=0.9,pm=0.02)",GA,14,30,0.4666666666666667,0.46875,0.32586376306873477,0.6116362369312652,3.3,1.0,0.0,22.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,"GA(pop=50,pc=0.9,pm=0.05)",GA,23,30,0.7666666666666667,0.75,0.6260144928260626,0.8739855071739374,0.5,0.0,0.0,6.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,84.2,79.5,37.0,140.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,HC(flips=2),HC,8,30,0.26666666666666666,0.28125,0.15251237843162144,0.40998762156837854,3.466666666666667,3.0,0.0,10.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,26.3,27.0,6.0,49.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,84.76666666666667,82.0,20.0,154.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,82.46666666666667,86.0,20.0,162.0
knapsack01_n20_cap114_i009,knapsack01,bin,2000,0.8000000000000007,"SA(T0=2.0,alpha=0.995,flips=2)",SA,9,30,0.3,0.3125,0.17978144366391835,0.44521855633608165,3.6666666666666665,3.0,0.0,10.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,"GA(pop=100,pc=0.9,pm=0.02)",GA,18,30,0.6,0.59375,0.45312297632331866,0.7343770236766813,7.5,1.0,0.0,25.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,"GA(pop=50,pc=0.9,pm=0.02)",GA,17,30,0.5666666666666667,0.5625,0.4204567570744854,0.7045432429255146,10.966666666666667,1.0,0.0,33.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,"GA(pop=50,pc=0.9,pm=0.05)",GA,28,30,0.9333333333333333,0.90625,0.8227897012715237,0.9897102987284763,1.0333333333333334,0.0,0.0,14.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,HC(flips=1),HC,0,30,0.0,0.03125,0.0,0.08106970544208494,117.86666666666666,124.5,57.0,177.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,HC(flips=2),HC,6,30,0.2,0.21875,0.1003806308954045,0.3371193691045955,14.5,11.0,0.0,44.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,RS_BIN,RS_BIN,0,30,0.0,0.03125,0.0,0.08106970544208494,45.266666666666666,46.5,23.0,69.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,"SA(T0=1.0,alpha=0.995,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,104.93333333333334,103.5,38.0,188.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,"SA(T0=2.0,alpha=0.99,flips=1)",SA,0,30,0.0,0.03125,0.0,0.08106970544208494,102.23333333333333,104.5,33.0,170.0
knapsack01_n20_cap84_i011,knapsack01,bin,2000,1.0,"SA(T0=2.0,alpha=0.995,flips=2)",SA,7,30,0.23333333333333334,0.25,0.12601449282606259,0.3739855071739374,9.666666666666666,4.0,0.0,37.0
