instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,800,MFO,MFO,35029619,7.7313256668183135
0,sphere,cont,800,WOA,WOA,264029600,0.21332360688616087
0,sphere,cont,800,WOA,WOA,264029601,1.3066131709885442
0,sphere,cont,800,WOA,WOA,264029602,0.5138233844400224
0,sphere,cont,800,WOA,WOA,264029603,0.2858122416032653
0,sphere,cont,800,WOA,WOA,264029604,0.3644933743377058
0,sphere,cont,800,WOA,WOA,264029605,0.7349170934025097
0,sphere,cont,800,WOA,WOA,264029606,0.828283223910644
0,sphere,cont,800,WOA,WOA,264029607,1.0936702506142653
0,sphere,cont,800,WOA,WOA,264029608,1.1531539589162756
0,sphere,cont,800,WOA,WOA,264029609,0.48866744226500763
0,sphere,cont,800,WOA,WOA,264029610,1.0034831205252477
0,sphere,cont,800,WOA,WOA,264029611,1.36758179699646
0,sphere,cont,800,WOA,WOA,264029612,1.2167142921943646
