instance_id,problem,domain,budget,algo_variant,algo_base,seed,best
0,sphere,cont,1000,ALO,ALO,817037001,43.76662295913099
0,sphere,cont,1000,ALO,ALO,817037002,31.471857079375198
0,sphere,cont,1000,ALO,ALO,817037003,36.14802783936631
0,sphere,cont,1000,ALO,ALO,817037004,45.81548130701239
0,sphere,cont,1000,ALO,ALO,817037005,40.24082438418802
0,sphere,cont,1000,ALO,ALO,817037006,33.83991078905556
0,sphere,cont,1000,ALO,ALO,817037007,40.791593364684765
0,sphere,cont,1000,ALO,ALO,817037008,39.87545012131194
0,sphere,cont,1000,ALO,ALO,817037009,38.321836010669095
1,sphere,cont,300,GWO,GWO,661021100,0.6353418584778854
1,sphere,cont,300,GWO,GWO,661021101,0.43084060697389526
1,sphere,cont,300,GWO,GWO,661021102,0.7764405642736664
1,sphere,cont,300,GWO,GWO,661021103,0.267436927216909
1,sphere,cont,300,GWO,GWO,661021104,0.11352831090507358
1,sphere,cont,300,GWO,GWO,661021105,0.2613778896243604
1,sphere,cont,300,GWO,GWO,661021106,0.5880013618413777
1,sphere,cont,300,GWO,GWO,661021107,0.057793524626680484
1,sphere,cont,300,GWO,GWO,661021108,0.10992250754141207
1,sphere,cont,300,GWO,GWO,661021109,0.984998477489848
1,sphere,cont,300,MFO,MFO,185021100,11.779411547279668
1,sphere,cont,300,MFO,MFO,185021101,13.786244137290781
1,sphere,cont,300,MFO,MFO,185021102,12.68291406346886
1,sphere,cont,300,MFO,MFO,185021103,14.673827640578
1,sphere,cont,300,MFO,MFO,185021104,6.611439347717385
1,sphere,cont,300,MFO,MFO,185021105,14.627463846473155
1,sphere,cont,300,MFO,MFO,185021106,11.203093956306267
1,sphere,cont,300,MFO,MFO,185021107,11.5968067335876
1,sphere,cont,300,MFO,MFO,185021108,12.770097900555884
1,sphere,cont,300,MFO,MFO,185021109,16.562174682321512
1,sphere,cont,300,WOA,WOA,218021100,5.8142754653816855
1,sphere,cont,300,WOA,WOA,218021101,3.8356204134145115
1,sphere,cont,300,WOA,WOA,218021102,5.872553411302704
1,sphere,cont,300,WOA,WOA,218021103,3.872259334860848
1,sphere,cont,300,WOA,WOA,218021104,8.415066233768218
1,sphere,cont,300,WOA,WOA,218021105,11.874071255715123
1,sphere,cont,300,WOA,WOA,218021106,6.7335385953240845
1,sphere,cont,300,WOA,WOA,218021107,5.400672095687631
1,sphere,cont,300,WOA,WOA,218021108,6.39929148893899
1,sphere,cont,300,WOA,WOA,218021109,8.450632750491275
1,sphere,cont,300,FA,FA,765021100,17.50486221092204
1,sphere,cont,300,FA,FA,765021101,19.60453571117269
1,sphere,cont,300,FA,FA,765021102,9.843849180227306
