instance_id,problem,domain,budget,bounds,dim_or_n,algo_variant,algo_base,run_id,seed,best_value,best_eval,target,success
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,17,50000676,7.0,474,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,18,50000677,9.0,322,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,19,50000678,9.0,474,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,20,50000679,9.0,459,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,21,50000680,10.0,430,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,22,50000681,9.0,493,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,23,50000682,10.0,452,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,24,50000683,7.0,473,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,25,50000684,11.0,464,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,26,50000685,11.0,411,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,27,50000686,9.0,466,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,28,50000687,9.0,376,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.02)",GA,29,50000688,10.0,431,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,0,50000216,11.0,247,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,1,50000217,11.0,220,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,2,50000218,8.0,413,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,3,50000219,11.0,461,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,4,50000220,8.0,412,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,5,50000221,10.0,424,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,6,50000222,9.0,391,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,7,50000223,8.0,342,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,8,50000224,8.0,491,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,9,50000225,12.0,424,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,10,50000226,10.0,294,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,11,50000227,10.0,456,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,12,50000228,10.0,412,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,13,50000229,9.0,332,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,14,50000230,11.0,179,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,15,50000231,10.0,360,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,16,50000232,8.0,305,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,17,50000233,10.0,454,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,18,50000234,13.0,242,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,19,50000235,10.0,500,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,20,50000236,12.0,413,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,21,50000237,10.0,334,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,22,50000238,10.0,439,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,23,50000239,10.0,438,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,24,50000240,7.0,334,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,25,50000241,10.0,441,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,26,50000242,11.0,180,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,27,50000243,10.0,221,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,28,50000244,9.0,465,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=50,pc=0.9,pm=0.05)",GA,29,50000245,10.0,289,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,0,50000224,10.0,406,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,1,50000225,12.0,392,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,2,50000226,12.0,379,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,3,50000227,13.0,147,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,4,50000228,12.0,425,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,5,50000229,11.0,432,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,6,50000230,11.0,436,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,7,50000231,10.0,450,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,8,50000232,12.0,459,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,9,50000233,12.0,401,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,10,50000234,13.0,426,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,11,50000235,10.0,433,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,12,50000236,13.0,235,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,13,50000237,9.0,435,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,14,50000238,12.0,328,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,15,50000239,14.0,298,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,16,50000240,13.0,448,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,17,50000241,10.0,377,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,18,50000242,12.0,383,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,19,50000243,11.0,303,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,20,50000244,11.0,414,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,21,50000245,11.0,443,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,22,50000246,12.0,372,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,23,50000247,13.0,312,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,24,50000248,12.0,428,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,25,50000249,12.0,411,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,26,50000250,13.0,333,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,27,50000251,12.0,414,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,28,50000252,12.0,387,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"GA(pop=100,pc=0.9,pm=0.02)",GA,29,50000253,14.0,357,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,0,50000076,2.0,331,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,1,50000077,4.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,2,50000078,2.0,331,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,3,50000079,4.0,251,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,4,50000080,1.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,5,50000081,2.0,441,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,6,50000082,2.0,351,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,7,50000083,3.0,241,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,8,50000084,3.0,491,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,9,50000085,0.0,351,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,10,50000086,3.0,241,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,11,50000087,2.0,311,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,12,50000088,2.0,311,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,13,50000089,2.0,241,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,14,50000090,3.0,231,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,15,50000091,2.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,16,50000092,2.0,281,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,17,50000093,4.0,181,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,18,50000094,1.0,431,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,19,50000095,0.0,491,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,20,50000096,1.0,291,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,21,50000097,2.0,431,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,22,50000098,1.0,311,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,23,50000099,3.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,24,50000100,0.0,271,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,25,50000101,0.0,211,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,26,50000102,0.0,281,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,27,50000103,3.0,231,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,28,50000104,4.0,291,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=7),TABU,29,50000105,0.0,331,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,0,50000583,0.0,327,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,1,50000584,0.0,312,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,2,50000585,0.0,358,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,3,50000586,0.0,350,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,4,50000587,0.0,347,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,5,50000588,0.0,357,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,6,50000589,0.0,358,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,7,50000590,0.0,401,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,8,50000591,1.0,305,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,9,50000592,0.0,406,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,10,50000593,0.0,408,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,11,50000594,0.0,359,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,12,50000595,0.0,329,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,13,50000596,0.0,288,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,14,50000597,0.0,345,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,15,50000598,0.0,302,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,16,50000599,0.0,355,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,17,50000600,0.0,304,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,18,50000601,0.0,386,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,19,50000602,0.0,311,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,20,50000603,0.0,353,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,21,50000604,0.0,339,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,22,50000605,0.0,358,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,23,50000606,0.0,498,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,24,50000607,0.0,402,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,25,50000608,0.0,317,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,26,50000609,0.0,361,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,27,50000610,1.0,360,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,28,50000611,0.0,302,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=50,elite=0.2)",UMDA,29,50000612,0.0,378,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,0,50000857,3.0,435,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,1,50000858,2.0,468,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,2,50000859,2.0,462,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,3,50000860,3.0,418,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,4,50000861,4.0,446,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,5,50000862,3.0,418,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,6,50000863,3.0,405,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,7,50000864,2.0,492,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,8,50000865,1.0,478,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,9,50000866,2.0,450,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,10,50000867,4.0,409,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,11,50000868,2.0,478,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,12,50000869,3.0,316,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,13,50000870,4.0,402,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,14,50000871,2.0,413,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,15,50000872,1.0,450,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,16,50000873,2.0,435,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,17,50000874,3.0,412,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,18,50000875,3.0,402,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,19,50000876,2.0,445,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,20,50000877,2.0,446,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,21,50000878,3.0,406,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,22,50000879,2.0,376,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,23,50000880,2.0,413,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,24,50000881,4.0,411,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,25,50000882,1.0,458,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,26,50000883,3.0,412,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,27,50000884,2.0,409,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,28,50000885,2.0,407,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,"UMDA(pop=100,elite=0.2)",UMDA,29,50000886,1.0,453,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,0,50000312,4.0,281,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,1,50000313,5.0,271,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,2,50000314,2.0,401,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,3,50000315,4.0,211,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,4,50000316,1.0,271,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,5,50000317,3.0,251,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,6,50000318,2.0,251,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,7,50000319,2.0,281,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,8,50000320,2.0,211,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,9,50000321,0.0,311,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,10,50000322,3.0,211,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,11,50000323,3.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,12,50000324,3.0,241,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,13,50000325,2.0,341,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,14,50000326,0.0,281,0.0,1
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,15,50000327,2.0,321,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,16,50000328,2.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,17,50000329,2.0,341,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,18,50000330,4.0,241,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,19,50000331,5.0,251,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,20,50000332,2.0,421,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,21,50000333,3.0,271,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,22,50000334,6.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,23,50000335,2.0,371,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,24,50000336,3.0,221,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,25,50000337,3.0,251,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,26,50000338,4.0,221,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,27,50000339,5.0,261,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,28,50000340,3.0,231,0.0,0
BIN::onemax::n=50::seed=499277862,onemax,bin,500,,50,TABU(tenure=12),TABU,29,50000341,1.0,161,0.0,0
BIN::trap5::n=100::seed=712172259,trap5,bin,500,,100,RS_BIN,RS_BIN,0,50001539,48.0,285,0.0,0
BIN::trap5::n=100::seed=712172259,trap5,bin,500,,100,RS_BIN,RS_BIN,1,50001540,48.0,110,0.0,0
BIN::trap5::n=100::seed=712172259,trap5,bin,500,,100,RS_BIN,RS_BIN,2,50001541,52.0,32,0.0,0
