domain,problem,instance_id,algo_variant,budget,target,successes,trials,beta_mean,beta_p05,beta_p95,mean_best,median_best,min_best,max_best
cont,Ackley,17.0,MFO,15000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.5930515008032278,3.382187159457527,2.1490361970988947,5.349753845923416
cont,Ackley,17.0,MFO,15000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,3.5930515008032278,3.382187159457527,2.1490361970988947,5.349753845923416
cont,Ackley,17.0,PSO_GBEST,2000.0,easy,14.0,30.0,0.46875,0.3267393648975071,0.6130177450552665,0.3403282675920329,0.1179734687779459,0.0325923937818015,3.411654406018567
cont,Ackley,17.0,PSO_GBEST,2000.0,hard,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.3403282675920329,0.1179734687779459,0.0325923937818015,3.411654406018567
cont,Ackley,17.0,PSO_GBEST,2000.0,med,0.0,30.0,0.03125,0.0016532542666409576,0.09211405994732372,0.3403282675920329,0.1179734687779459,0.0325923937818015,3.411654406018567
cont,Ackley,17.0,PSO_GBEST,5000.0,easy,24.0,30.0,0.78125,0.6533474562111927,0.8889112287407399,0.5758077933033916,0.0001608510372954,6.553386295538033e-05,4.6771341916076565
cont,Ackley,17.0,PSO_GBEST,5000.0,hard,24.0,30.0,0.78125,0.6533474562111927,0.8889112287407399,0.5758077933033916,0.0001608510372954,6.553386295538033e-05,4.6771341916076565
cont,Ackley,17.0,PSO_GBEST,5000.0,med,24.0,30.0,0.78125,0.6533474562111927,0.8889112287407399,0.5758077933033916,0.0001608510372954,6.553386295538033e-05,4.6771341916076565
cont,Ackley,17.0,PSO_GBEST,8000.0,easy,21.0,30.0,0.6875,0.5480955827806314,0.8133783644295347,0.7190449072090253,7.816294638196553e-07,1.3936303533412797e-07,3.7335684980619672
cont,Ackley,17.0,PSO_GBEST,8000.0,hard,21.0,30.0,0.6875,0.5480955827806314,0.8133783644295347,0.7190449072090253,7.816294638196553e-07,1.3936303533412797e-07,3.7335684980619672
cont,Ackley,17.0,PSO_GBEST,8000.0,med,21.0,30.0,0.6875,0.5480955827806314,0.8133783644295347,0.7190449072090253,7.816294638196553e-07,1.3936303533412797e-07,3.7335684980619672
cont,Ackley,17.0,PSO_GBEST,10000.0,easy,25.0,30.0,0.8125,0.690356484642353,0.9121855328567512,0.4151820876532975,8.511362725727167e-09,7.569096460713354e-10,3.733568495633908
cont,Ackley,17.0,PSO_GBEST,10000.0,hard,25.0,30.0,0.8125,0.690356484642353,0.9121855328567512,0.4151820876532975,8.511362725727167e-09,7.569096460713354e-10,3.733568495633908
cont,Ackley,17.0,PSO_GBEST,10000.0,med,25.0,30.0,0.8125,0.690356484642353,0.9121855328567512,0.4151820876532975,8.511362725727167e-09,7.569096460713354e-10,3.733568495633908
cont,Ackley,17.0,PSO_GBEST,12000.0,easy,26.0,30.0,0.84375,0.7286288184424853,0.9342195294539822,0.4121851458719933,1.6357981635906071e-10,3.5840219680949303e-11,3.5730921837209637
cont,Ackley,17.0,PSO_GBEST,12000.0,hard,26.0,30.0,0.84375,0.7286288184424853,0.9342195294539822,0.4121851458719933,1.6357981635906071e-10,3.5840219680949303e-11,3.5730921837209637
cont,Ackley,17.0,PSO_GBEST,12000.0,med,26.0,30.0,0.84375,0.7286288184424853,0.9342195294539822,0.4121851458719933,1.6357981635906071e-10,3.5840219680949303e-11,3.5730921837209637
cont,Ackley,17.0,PSO_GBEST,15000.0,easy,25.0,30.0,0.8125,0.690356484642353,0.9121855328567512,0.3931592566648496,4.907185768843192e-13,2.886579864025407e-14,3.0728838413946886
