domain,problem,instance_id,lambda,algo_variant,budget,rep,seed,evals,best
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,1,947016491000000,990,0.9973042065781654
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,2,947344172000000,990,1.1579822771988328
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,3,947671853000000,990,1.195770194753911
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,4,947999534000000,990,0.8018869731059862
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,5,948327215000000,990,1.1847211632942833
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,6,948654896000000,990,1.0286350292052557
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,7,948982577000000,990,1.2112978074911243
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,8,949310258000000,990,1.0222914162418426
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,1000,9,949637939000000,990,0.8417221799777267
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,0,947344171000000,1980,0.43279879897522416
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,1,947671852000000,1980,0.24499216065367346
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,2,947999533000000,1980,1.0834471843048292
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,3,948327214000000,1980,0.4249289625986029
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,4,948654895000000,1980,0.19947663261633042
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,5,948982576000000,1980,0.3425903536610577
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,6,949310257000000,1980,0.26427323725713814
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,7,949637938000000,1980,0.7821123252729618
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,8,949965619000000,1980,0.5645635556280388
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,2000,9,950293300000000,1980,0.499440136577529
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,0,949310254000000,4980,0.4265697939865488
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,1,949637935000000,4980,0.10692135987315629
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,2,949965616000000,4980,0.05346727524659639
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,3,950293297000000,4980,0.5365405451690227
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,4,950620978000000,4980,1.0797399760008763
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,5,950948659000000,4980,0.26735541554242764
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,6,951276340000000,4980,0.16271435099827045
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,7,951604021000000,4980,0.4287736732536031
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,8,951931702000000,4980,0.32076159227951323
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,5000,9,952259383000000,4980,0.4800306336375647
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,0,427395418000000,9990,0.1069204862983962
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,1,427723099000000,9990,0.6235284582189176
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,2,428050780000000,9990,0.32076145889531027
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,3,428378461000000,9990,0.26729748587886293
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,4,428706142000000,9990,0.21384097259678791
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,5,429033823000000,9990,0.2672974860614632
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,6,429361504000000,9990,0.1603807294533464
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,7,429689185000000,9990,0.10692799965410973
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,8,430016866000000,9990,0.1069204862984229
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,PSO_GBEST,10000,9,430344547000000,9990,0.42767821532484535
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,0,92533256000000,300,1.962499937247309
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,1,92860937000000,300,1.4378527692492808
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,2,93188618000000,300,1.8231065610987045
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,3,93516299000000,300,1.4280768625637261
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,4,93843980000000,300,1.1169073682680628
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,5,94171661000000,300,1.0385665001828548
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,6,94499342000000,300,1.2142139799492013
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,7,94827023000000,300,1.928165758025429
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,8,95154704000000,300,1.8246826340397408
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,300,9,95482385000000,300,1.9481301917145044
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,0,93712906000000,500,0.3940279003755015
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,1,94040587000000,500,0.857387264744815
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,2,94368268000000,500,0.5510753304733348
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,3,94695949000000,500,0.7139825350231532
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,4,95023630000000,500,0.2842258198159914
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,5,95351311000000,500,1.148861914205419
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,6,95678992000000,500,0.6695322722255638
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,7,96006673000000,500,0.9803502696883498
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,8,96334354000000,500,0.5984270074069808
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,500,9,96662035000000,500,0.7083036183834699
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,0,95482381000000,800,0.5881041568851079
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,1,95810062000000,800,0.3208295059498923
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,2,96137743000000,800,1.2296043072405918
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,3,96465424000000,800,0.8019332509522162
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,4,96793105000000,800,0.9623389198724043
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,5,97120786000000,800,1.390013857610965
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,6,97448467000000,800,0.534644641842762
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,7,97776148000000,800,0.481212382127612
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,8,98103829000000,800,1.122820128194862
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,800,9,98431510000000,800,2.29875649327078
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,0,225385014000000,1000,0.8553577252840856
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,1,225712695000000,1000,1.0157163182972027
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,2,226040376000000,1000,0.7484358810864169
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,3,226368057000000,1000,0.9622755145210544
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,4,226695738000000,1000,0.748439767167912
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,5,227023419000000,1000,1.3899190347801809
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,6,227351100000000,1000,1.6037822014625593
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,7,227678781000000,1000,1.122636358315417
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,8,228006462000000,1000,0.4811418962476326
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,1000,9,228334143000000,1000,1.2830131418761979
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,0,226040375000000,2000,1.2295669430601692
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,1,226368056000000,2000,0.9088129439135291
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,2,226695737000000,2000,0.8018810726868496
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,3,227023418000000,2000,1.9245086847717596
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,4,227351099000000,2000,0.8553527007643391
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,5,227678780000000,2000,0.4811384584685141
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,6,228006461000000,2000,1.122635071833493
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,7,228334142000000,2000,1.015729700337662
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,8,228661823000000,2000,0.32076145889518176
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,2000,9,228989504000000,2000,1.2830120714067874
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,0,228006458000000,5000,0.8553375859617538
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,1,228334139000000,5000,0.9622731870627241
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,2,228661820000000,5000,1.1226350718334654
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,3,228989501000000,5000,0.9088129439135273
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,4,229317182000000,5000,1.6572111989000395
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,5,229644863000000,5000,0.5880552148926194
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,6,229972544000000,5000,0.9622694571884531
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,7,230300225000000,5000,0.5880589447668906
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,8,230627906000000,5000,1.0691785585585398
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,5000,9,230955587000000,5000,0.9622580722601464
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,0,656546406000000,10000,0.8553527007643305
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,1,656874087000000,10000,1.3364836994842864
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,2,657201768000000,10000,0.5880589447668908
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,3,657529449000000,10000,0.9087978291109501
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,4,657857130000000,10000,1.2295555581318593
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,5,658184811000000,10000,1.1226350718334652
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,6,658512492000000,10000,1.4968493141292987
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,7,658840173000000,10000,0.9622731870627239
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,8,659167854000000,10000,0.9087978291109501
cont,Interp_Sphere_Rastrigin_lam0.50,4,0.5,ES_1P1,10000,9,659495535000000,10000,0.8553375859617534
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,0,471028477000000,300,1.728995906635976
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,1,471356158000000,300,2.6320724973028535
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,2,471683839000000,300,2.291432317697197
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,3,472011520000000,300,1.9897283029095187
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,4,472339201000000,300,2.3305597572830674
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,5,472666882000000,300,2.083549712209238
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,6,472994563000000,300,1.9033507768809126
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,7,473322244000000,300,2.56360253322561
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,8,473649925000000,300,2.0393669289099616
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,300,9,473977606000000,300,1.928996026873595
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,0,472208127000000,480,1.7750646473927136
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,1,472535808000000,480,2.027144637948624
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,2,472863489000000,480,1.3707495588508878
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,3,473191170000000,480,1.8121327767610294
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,4,473518851000000,480,2.3175789531823954
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,5,473846532000000,480,2.7471149042126255
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,6,474174213000000,480,1.842297948775716
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,7,474501894000000,480,2.0112712536713215
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,8,474829575000000,480,2.3365599060662303
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,500,9,475157256000000,480,1.7264174880532648
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,0,473977602000000,780,1.8889584075739352
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,1,474305283000000,780,1.6031360228286033
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,2,474632964000000,780,1.3148498542731761
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,3,474960645000000,780,1.2004095545940099
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,4,475288326000000,780,0.7431222602029877
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,5,475616007000000,780,1.7824586138220218
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,6,475943688000000,780,1.6989311594032723
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,7,476271369000000,780,0.9346249284210064
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,8,476599050000000,780,1.4414720982147493
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,800,9,476926731000000,780,1.2948182063784068
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,0,947475243000000,990,0.8616632243821596
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,1,947802924000000,990,1.1757128626513567
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,2,948130605000000,990,1.2709202544144733
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,3,948458286000000,990,1.3969799740803264
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,4,948785967000000,990,0.857773532518038
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,5,949113648000000,990,1.2205194574300635
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,6,949441329000000,990,1.1060466887438842
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,7,949769010000000,990,0.7549321530170098
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,8,950096691000000,990,1.0852396008958805
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,1000,9,950424372000000,990,0.8991991610836625
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,0,948130604000000,1980,0.3498155288834065
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,1,948458285000000,1980,0.45880765973261217
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,2,948785966000000,1980,0.5890930931094656
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,3,949113647000000,1980,0.5172138632962939
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,4,949441328000000,1980,0.8150086591475307
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,5,949769009000000,1980,0.8832448997170046
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,6,950096690000000,1980,0.7341156449886963
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,7,950424371000000,1980,0.5375928779709566
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,8,950752052000000,1980,0.29332381806189844
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,2000,9,951079733000000,1980,0.7151109176619539
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,0,950096687000000,4980,0.37817218135569425
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,1,950424368000000,4980,0.16053342239457075
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,2,950752049000000,4980,0.5880460415185211
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,3,951079730000000,4980,0.05346628987683006
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,4,951407411000000,4980,0.44401125180226647
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,5,951735092000000,4980,0.2674086571981036
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,6,952062773000000,4980,0.6415013743500841
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,7,952390454000000,4980,0.2550228210905651
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,8,952718135000000,4980,0.21390025939129934
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,5000,9,953045816000000,4980,0.9088472047545122
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,0,428247387000000,9990,0.32075806964331877
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,1,428575068000000,9990,0.4440072952214529
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,2,428902749000000,9990,0.32076145889517915
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,3,429230430000000,9990,0.37421797217635716
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,4,429558111000000,9990,0.8402197191287482
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,5,429885792000000,9990,0.10692048630067863
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,6,430213473000000,9990,0.37421797217014807
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,7,430541154000000,9990,0.534628838107664
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,8,430868835000000,9990,0.4811347286090532
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,PSO_GBEST,10000,9,431196516000000,9990,0.28363029564818654
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,0,93254153000000,300,1.6380644100646822
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,1,93581834000000,300,1.376330928358051
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,2,93909515000000,300,2.0007997647287796
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,3,94237196000000,300,1.1211389309026478
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,4,94564877000000,300,2.448621819335203
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,5,94892558000000,300,1.2676615688531618
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,6,95220239000000,300,1.4356798963123527
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,7,95547920000000,300,1.3391819439468202
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,8,95875601000000,300,1.5697548163074573
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,300,9,96203282000000,300,2.2961575654929525
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,0,94433803000000,500,0.9182989370097898
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,1,94761484000000,500,1.3281139983611276
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,2,95089165000000,500,1.566314741064038
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,3,95416846000000,500,0.4019270612942193
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,4,95744527000000,500,1.4092473507374503
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,5,96072208000000,500,0.34062832068778004
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,6,96399889000000,500,0.8643443248993776
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,7,96727570000000,500,0.8294349088417974
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,8,97055251000000,500,0.942203511423348
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,500,9,97382932000000,500,1.4191818093138404
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,0,96203278000000,800,1.3899799047802137
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,1,96530959000000,800,0.9623269386812185
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,2,96858640000000,800,1.7642063660380236
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,3,97186321000000,800,1.603801482320979
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,4,97514002000000,800,0.8019645989257864
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,5,97841683000000,800,0.5346649751089372
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,6,98169364000000,800,1.2296908285487085
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,7,98497045000000,800,0.7485066797309927
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,8,98824726000000,800,1.2830616786355118
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,800,9,99152407000000,800,1.9245063217486735
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,0,226171447000000,1000,1.3899700397981112
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,1,226499128000000,1000,0.5346005608260462
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,2,226826809000000,1000,0.908813692374957
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,3,227154490000000,1000,0.5345995427043054
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,4,227482171000000,1000,1.3364675046917518
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,5,227809852000000,1000,1.1760935261787155
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,6,228137533000000,1000,0.8018944353183493
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,7,228465214000000,1000,1.4968365722817174
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,8,228792895000000,1000,1.1226380085441525
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,1000,9,229120576000000,1000,0.9088141078367509
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,0,226826808000000,2000,0.6949757011910165
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,1,227154489000000,2000,0.5880552148926264
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,2,227482170000000,2000,2.512407762116209
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,3,227809851000000,2000,0.7484208295376367
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,4,228137532000000,2000,1.3364723145559871
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,5,228465213000000,2000,1.3364723145560133
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,6,228792894000000,2000,0.9088129439135533
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,7,229120575000000,2000,1.0692238098500497
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,8,229448256000000,2000,1.1760953149826716
cont,Interp_Sphere_Rastrigin_lam0.50,5,0.5,ES_1P1,2000,9,229775937000000,2000,1.0157145855350729
