problem,instance_id,algo_variant,budget,best,fitness_score
Ackley,3,MFO,15000,1.7003724557414455,0.7103637738706231
Ackley,3,MFO,20000,1.6331253355623698,0.7218184428574387
Ackley,3,PSO_GBEST,200,3.37399792762083,0.42528352452715124
Ackley,3,PSO_GBEST,300,2.45541758536219,0.5817516934293854
Ackley,3,PSO_GBEST,500,1.2957017669380595,0.7792941425847878
Ackley,3,PSO_GBEST,800,0.3956720800224605,0.9326024495349088
Ackley,3,PSO_GBEST,1000,0.1763610565120188,0.9699592192044819
Ackley,3,PSO_GBEST,1500,0.03059069282024139,0.9947892975740917
Ackley,3,PSO_GBEST,2000,0.006724935753733677,0.9988545177142051
Ackley,3,PSO_GBEST,3500,7.200007460208776e-05,0.9999877584506425
Ackley,3,PSO_GBEST,5000,1.5074705960849144e-06,0.9999997659454282
Ackley,3,PSO_GBEST,8000,2.2010917533066273e-10,1.0
Ackley,3,PSO_GBEST,12000,5.8915835173441644e-15,1.0
Ackley,3,PSO_GBEST,15000,3.049412574303763e-15,1.0
Ackley,3,PSO_GBEST,20000,2.812564995717063e-15,1.0
Ackley,3,PSO_RING,200,4.595050791553526,0.2172931104468735
Ackley,3,PSO_RING,300,3.5345378231898277,0.3979376492238844
Ackley,3,PSO_RING,500,2.7732781277519627,0.5276082998186444
Ackley,3,PSO_RING,800,1.7541965661516887,0.701195539355638
Ackley,3,PSO_RING,1000,0.8207271311840185,0.8601998708183176
Ackley,3,PSO_RING,1500,0.2417774151965212,0.9588163965370076
Ackley,3,PSO_RING,2000,0.08193767354375289,0.9860430097614096
Ackley,3,PSO_RING,3500,0.0032067321699112404,0.9994537977632778
Ackley,3,PSO_RING,5000,0.00010116200244077357,0.9999827910969548
Ackley,3,PSO_RING,8000,2.961808397058026e-07,0.9999999722728243
Ackley,3,PSO_RING,12000,1.301149114378101e-10,1.0
Ackley,3,PSO_RING,15000,4.058087199609872e-13,1.0
Ackley,3,PSO_RING,20000,2.575717417130363e-15,1.0
Ackley,3,WOA,200,3.7750625197878125,0.35696740729609067
Ackley,3,WOA,300,2.860263589745898,0.5127914619949218
Ackley,3,WOA,500,1.9160199790146164,0.6736310336381368
Ackley,3,WOA,800,1.1137855029494728,0.8102812031720424
Ackley,3,WOA,1000,0.8581974468348716,0.8538172917358372
Ackley,3,WOA,1500,0.5271865682744991,0.910200673430803
Ackley,3,WOA,2000,0.4403208172455362,0.9249971200545131
Ackley,3,WOA,3500,0.12236085133490614,0.9791574491640217
Ackley,3,WOA,5000,0.2472676845522548,0.957881200829728
Ackley,3,WOA,8000,0.16649593031199988,0.9716396146598332
Ackley,3,WOA,12000,0.00075789691295568,0.9998709248788624
Ackley,3,WOA,15000,0.11016673258796156,0.9812345580938943
Ackley,3,WOA,20000,0.11032531957240264,0.9812075448715056
Ackley,4,ALO,200,6.05806319922802,0.0
Ackley,4,ALO,300,5.980406407078439,0.0
Ackley,4,ALO,500,5.900142612025813,0.0
Ackley,4,ALO,800,5.705027988302673,0.0
Ackley,4,ALO,1000,5.617770319272158,0.0
Ackley,4,ALO,1500,5.602499709032395,0.0014968789444964603
Ackley,4,ALO,2000,5.432480797711576,0.03179842783499531
Ackley,4,ALO,3500,5.420092092748552,0.03400639956126217
Ackley,4,ALO,5000,4.363910687328276,0.22224388587940525
Ackley,4,ALO,8000,4.633944059383666,0.17411730183157115
Ackley,4,ALO,12000,4.305572922880841,0.23264110938726978
Ackley,4,ALO,15000,4.360964334628836,0.22276899834881914
Ackley,4,ALO,20000,4.297231490913883,0.23412775758775495
Ackley,4,BA,200,5.494848848591783,0.020682908224440744
Ackley,4,BA,300,5.535158725543563,0.01349869737556919
Ackley,4,BA,500,6.0701860693259,0.0
Ackley,4,BA,800,5.505415173346814,0.018799729443503166
Ackley,4,BA,1000,5.908490128700015,0.0
Ackley,4,BA,1500,4.876287480904978,0.13092574755992825
Ackley,4,BA,2000,4.668540882079394,0.16795129767223171
Ackley,4,BA,3500,4.725447173397493,0.15780919786017866
Ackley,4,BA,5000,4.085187462716979,0.27191921524050144
Ackley,4,BA,8000,4.652968923649596,0.17072660340743284
Ackley,4,BA,12000,4.078109533999515,0.27318067610629293
Ackley,4,BA,15000,4.438880698889716,0.2088823871319887
Ackley,4,BA,20000,4.520064464804547,0.19441344463099153
Ackley,4,ES_1P1,200,2.2641606915689043,0.5964709448579686
Ackley,4,ES_1P1,300,0.8787919032956589,0.8433777138939169
Ackley,4,ES_1P1,500,0.5917953331269744,0.8945275567838178
Ackley,4,ES_1P1,800,0.5077203345673202,0.9095117880057008
Ackley,4,ES_1P1,1000,0.40297298254810127,0.9281803407196482
Ackley,4,ES_1P1,1500,0.3269232921710355,0.941734264769424
Ackley,4,ES_1P1,2000,0.5124730920780499,0.9086647297993092
Ackley,4,ES_1P1,3500,0.225914080191556,0.9597365890485829
Ackley,4,ES_1P1,5000,0.18697653526910304,0.9666762165992931
Ackley,4,ES_1P1,8000,0.5917731557400153,0.8945315093392716
Ackley,4,ES_1P1,12000,0.34927570258511836,0.9377505158339614
Ackley,4,ES_1P1,15000,0.10974824220729121,0.9804401966163544
Ackley,4,ES_1P1,20000,0.26420482833045805,0.9529122365823133
Ackley,4,ES_MULAMBDA,200,4.869054762882549,0.13221479568442918
Ackley,4,ES_MULAMBDA,300,4.476510774035242,0.2021757828318136
Ackley,4,ES_MULAMBDA,500,3.542292802424915,0.36867638750699816
Ackley,4,ES_MULAMBDA,800,3.4844899575043655,0.37897827520739
Ackley,4,ES_MULAMBDA,1000,3.5288359118825676,0.37107473615842324
Ackley,4,ES_MULAMBDA,1500,3.137187392160655,0.44087612869793547
Ackley,4,ES_MULAMBDA,2000,2.894314347747846,0.4841620747864389
Ackley,4,ES_MULAMBDA,3500,2.259189913395826,0.5973568597051184
Ackley,4,ES_MULAMBDA,5000,1.682165397454707,0.700196811125659
Ackley,4,ES_MULAMBDA,8000,0.5938607857683577,0.8941594423563833
Ackley,4,ES_MULAMBDA,12000,0.12368394333665078,0.9779565121496432
Ackley,4,ES_MULAMBDA,15000,0.042113775484718646,0.9924943209732011
Ackley,4,ES_MULAMBDA,20000,0.008830986737812827,0.998426131985233
Ackley,4,FA,200,5.166382241096331,0.07922373105760616
Ackley,4,FA,300,4.489251576401642,0.1999050586940665
Ackley,4,FA,500,4.331113269646518,0.22808919183769727
Ackley,4,FA,800,3.9082438088780225,0.30345492345090974
Ackley,4,FA,1000,3.972861253796267,0.29193850653494324
Ackley,4,FA,1500,3.629046099631631,0.353214817636333
Ackley,4,FA,2000,3.4931662841477,0.3774319405442016
Ackley,4,FA,3500,3.296710672975546,0.41244515913559077
Ackley,4,FA,5000,3.2202839158326086,0.4260662857509653
Ackley,4,FA,8000,3.0578962407052743,0.45500776078370664
Ackley,4,FA,12000,2.82591276388362,0.49635291827289296
Ackley,4,FA,15000,2.867053008497783,0.4890207154969862
Ackley,4,FA,20000,2.7417718776193243,0.5113488923031964
Ackley,4,GWO,200,1.826560231666096,0.6744621025899968
Ackley,4,GWO,300,1.2090114566809933,0.7845244730175349
Ackley,4,GWO,500,0.7578514393603556,0.8649322771616471
Ackley,4,GWO,800,0.40201327893833366,0.9283513834914542
Ackley,4,GWO,1000,0.3237080902968242,0.9423072927698233
Ackley,4,GWO,1500,0.249538128296724,0.9555262030209988
Ackley,4,GWO,2000,0.35503386664713044,0.9367242694682536
Ackley,4,GWO,3500,0.21777592542194316,0.961187008256153
Ackley,4,GWO,5000,0.2631496485319607,0.9531002955576593
Ackley,4,GWO,8000,0.24583042179499934,0.9561870074512874
Ackley,4,GWO,12000,0.24137202523466195,0.9569816033012242
Ackley,4,GWO,15000,0.12275182610429612,0.9781226383509489
Ackley,4,GWO,20000,0.12134276002256646,0.9783737685601344
Ackley,4,MFO,200,5.206092922795236,0.07214631153041118
Ackley,4,MFO,300,4.224858227308243,0.24702645202400575
Ackley,4,MFO,500,3.4068459413266114,0.3928163473017665
Ackley,4,MFO,800,2.756375745423697,0.5087461241121358
Ackley,4,MFO,1000,2.711339173783754,0.5167727481318195
Ackley,4,MFO,1500,2.520511250489655,0.550782974420455
Ackley,4,MFO,2000,2.005436788063867,0.642581903634815
Ackley,4,MFO,3500,2.1206801147831915,0.6220427102488512
Ackley,4,MFO,5000,2.0667264900737052,0.6316585722976862
Ackley,4,MFO,8000,1.8473427074531374,0.6707581545924806
Ackley,4,MFO,12000,1.9374466096236398,0.6546994245627825
Ackley,4,MFO,15000,2.0278759488120697,0.6385826936575767
Ackley,4,MFO,20000,1.7608612136489008,0.6861712824161708
Ackley,4,PSO_GBEST,200,3.8047124425453713,0.32190675762781074
Ackley,4,PSO_GBEST,300,2.752038357855102,0.5095191531854653
Ackley,4,PSO_GBEST,500,1.4458920733274006,0.7423065248448267
Ackley,4,PSO_GBEST,800,0.4131382031017153,0.9263686485661393
Ackley,4,PSO_GBEST,1000,0.2032613824109811,0.9637738565735147
Ackley,4,PSO_GBEST,1500,0.024417549859948352,0.9956482233348887
Ackley,4,PSO_GBEST,2000,0.006775326876079801,0.998792501098637
Ackley,4,PSO_GBEST,3500,8.17209013484232e-05,0.9999854662054088
Ackley,4,PSO_GBEST,5000,1.0425661176742077e-06,0.999999845067739
Ackley,4,PSO_GBEST,8000,3.0423257986929756e-10,1.0
Ackley,4,PSO_GBEST,12000,5.4178883601707636e-15,1.0
Ackley,4,PSO_GBEST,15000,3.1678363635971135e-15,1.0
Ackley,4,PSO_GBEST,20000,2.338869838543663e-15,1.0
Ackley,4,PSO_RING,200,4.495829108707984,0.1987327807679754
Ackley,4,PSO_RING,300,3.7125985140081426,0.33832372376047737
Ackley,4,PSO_RING,500,2.759765206310583,0.5081420388725673
Ackley,4,PSO_RING,800,1.534412797249644,0.7265299560918909
Ackley,4,PSO_RING,1000,1.0069061542994584,0.8205446054461398
Ackley,4,PSO_RING,1500,0.21924116419438414,0.9609258666928149
Ackley,4,PSO_RING,2000,0.06900169004982187,0.9877022337199153
Ackley,4,PSO_RING,3500,0.0030710016155826433,0.9994527029086314
Ackley,4,PSO_RING,5000,0.0001217471938642143,0.9999783325362767
Ackley,4,PSO_RING,8000,3.84643596943827e-07,0.9999999623257032
Ackley,4,PSO_RING,12000,2.0273557647480327e-10,1.0
Ackley,4,PSO_RING,15000,5.154691488466294e-13,1.0
Ackley,4,PSO_RING,20000,2.694141206423713e-15,1.0
Ackley,4,WOA,200,4.243589780745124,0.24368802879888807
Ackley,4,WOA,300,2.9063552886898134,0.48201608315641287
Ackley,4,WOA,500,1.625246773506839,0.7103411089154605
Ackley,4,WOA,800,0.6524705428869126,0.8837137430692201
Ackley,4,WOA,1000,0.8092491354644469,0.8557719444124372
Ackley,4,WOA,1500,0.7142369505542727,0.8727054510669773
Ackley,4,WOA,2000,0.9323895952962383,0.8338252878022756
Ackley,4,WOA,3500,0.22952381400551136,0.9590932457593246
Ackley,4,WOA,5000,0.12686260882473818,0.9773899958312786
Ackley,4,WOA,8000,0.17235507077898335,0.9692821209522626
Ackley,4,WOA,12000,0.0575474949097885,0.9897436528264175
Ackley,4,WOA,15000,0.05712427893732289,0.989819080314932
Ackley,4,WOA,20000,0.056154263138383155,0.9899919609723118
Ackley,5,ALO,200,5.828099442296632,0.0
Ackley,5,ALO,300,5.672183212381895,0.009703396886592497
Ackley,5,ALO,500,6.011914141912334,0.0
Ackley,5,ALO,800,6.043628854016032,0.0
Ackley,5,ALO,1000,5.726688175331974,0.00018734221833549558
Ackley,5,ALO,1500,5.775838597757816,0.0
Ackley,5,ALO,2000,5.732001686694266,0.0
Ackley,5,ALO,3500,4.832271032078622,0.15634417584870797
Ackley,5,ALO,5000,4.715065480769955,0.176807164415419
Ackley,5,ALO,8000,3.948061284175849,0.3107188941097775
Ackley,5,ALO,12000,4.756646730836276,0.16954746864848513
Ackley,5,ALO,15000,4.064623249509597,0.2903682696102923
Ackley,5,ALO,20000,4.133502742033738,0.27834255707138356
Ackley,5,BA,200,5.728639152061747,0.0
Ackley,5,BA,300,5.70924810318649,0.0032322150330692523
Ackley,5,BA,500,5.653433141742942,0.012976983135928544
Ackley,5,BA,800,6.1352750262584275,0.0
Ackley,5,BA,1000,5.381467375175111,0.06045965191462799
Ackley,5,BA,1500,5.03249502965314,0.12138694620044344
Ackley,5,BA,2000,4.363353860077117,0.23821271042119685
Ackley,5,BA,3500,4.69957037092176,0.17951246507842678
Ackley,5,BA,5000,4.06790373307173,0.2897955279877694
Ackley,5,BA,8000,4.221276976578833,0.26301800001846787
Ackley,5,BA,12000,4.844177658335158,0.15426539072091183
Ackley,5,BA,15000,4.508758698463167,0.21282639115375646
Ackley,5,BA,20000,4.738179747305539,0.17277163054723266
Ackley,5,ES_1P1,200,2.166397483751738,0.6217806618394206
Ackley,5,ES_1P1,300,0.857319954912113,0.8503333046663529
Ackley,5,ES_1P1,500,0.449828462198893,0.9214774924912345
Ackley,5,ES_1P1,800,0.5162543492494797,0.9098801564258968
Ackley,5,ES_1P1,1000,0.3640519183633487,0.9364532715068221
Ackley,5,ES_1P1,1500,0.42882883388568277,0.9251438303846224
Ackley,5,ES_1P1,2000,0.396307254471896,0.9308217927361079
Ackley,5,ES_1P1,3500,0.467764736563392,0.9183459874289568
Ackley,5,ES_1P1,5000,0.2194964844143373,0.9616912927364174
Ackley,5,ES_1P1,8000,0.3963072424954796,0.9308217948270777
Ackley,5,ES_1P1,12000,0.5131198772623624,0.9104274057986346
Ackley,5,ES_1P1,15000,0.164622363310729,0.9712717989514709
Ackley,5,ES_1P1,20000,0.07722829306200545,0.9865299828884097
Ackley,5,ES_MULAMBDA,200,5.039534096241066,0.12015799127893367
Ackley,5,ES_MULAMBDA,300,4.279780420072888,0.2528038481974566
Ackley,5,ES_MULAMBDA,500,3.8429237813771135,0.3290749147391858
Ackley,5,ES_MULAMBDA,800,3.4734960010670837,0.3935735358394863
Ackley,5,ES_MULAMBDA,1000,3.5071687505762426,0.3876945900001293
Ackley,5,ES_MULAMBDA,1500,3.121966400720639,0.45494730280215956
Ackley,5,ES_MULAMBDA,2000,3.087455906252922,0.4609725110439147
Ackley,5,ES_MULAMBDA,3500,2.367286063239662,0.5867074024302461
Ackley,5,ES_MULAMBDA,5000,1.62262433303692,0.716718347313529
Ackley,5,ES_MULAMBDA,8000,0.613259419746681,0.892943982103662
