instance_id,problem,domain,target,budget,algo,run_idx,best,success,evals
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,1,23.089417166283965,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,2,30.041765016973102,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,3,21.545593157087538,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,4,15.418505555976324,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,5,31.411235100330188,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,6,33.067786185679125,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,7,48.47025243017732,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,8,28.310780637915997,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,9,38.75091201899681,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,10,40.986293273611835,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,11,41.76624397609007,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,12,29.375306234849774,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,13,24.80114151148493,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,14,22.02194893817358,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,15,25.30991987339803,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,16,33.526240931292804,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,17,38.95032781124391,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,18,34.88900472923906,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,19,30.051621782468146,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,20,21.770388087526754,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,21,32.33327952033545,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,22,43.19423804921931,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,23,37.559544275709044,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,24,36.96026489327731,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,25,34.58804068975455,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,26,31.372474189281405,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,27,32.30283243738606,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,28,12.778736306855933,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,PSO_RING,29,29.620220445000882,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,0,72.5044545174331,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,1,60.65524069543996,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,2,65.57647284598555,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,3,61.93009948375517,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,4,66.53293904597143,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,5,84.68067731542517,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,6,87.3733647552266,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,7,66.56217028453347,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,8,64.03105730120416,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,9,80.75806221245762,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,10,61.43798876712393,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,11,57.569559843776354,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,12,77.5128131040969,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,13,85.02778223991544,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,14,74.37888611471367,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,15,67.24594688628072,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,16,66.77821258029448,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,17,68.35114682027452,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,18,66.36913977941603,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,19,78.15757989611845,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,20,69.74260953146526,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,21,74.33548476039182,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,22,52.48960699395114,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,23,65.0787243645982,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,24,55.629929270140906,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,25,69.0740521582811,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,26,66.97267455009572,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,27,80.92356661846256,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,28,80.25195034813396,0,2000
rastrigin_d10_i005,rastrigin,cont,5.0,2000,DE,29,72.14393334408422,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,0,2.1683841289754557,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,1,2.2893750292254973,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,2,2.052391530343727,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,3,0.821503223777806,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,4,1.9033084561704592,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,5,0.7284603686300348,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,6,1.1853360242273658,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,7,0.6825139146716819,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,8,1.360398536422705,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,9,1.1327432844663465,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,10,2.529021977223059,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,11,1.4251777866688173,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,12,1.0215983326234197,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,13,2.2035743608854785,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,14,1.1330800909883503,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,15,1.5229707292373513,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,16,1.280500359155888,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,17,1.9951366408287436,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,18,2.5898809104786205,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,19,1.3631245003562564,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,20,1.4278192846539275,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,21,3.8969075125268864,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,22,0.9095483978243764,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,23,2.4932266527629405,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,24,1.668570338616217,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,25,2.850544444827129,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,26,1.2341102069038017,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,27,2.8570491568433445,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,28,3.883269817131133,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,RS_CONT,29,2.8079065386173228,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,0,0.0006134604085791596,1,1140
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,1,0.0006776926439605105,1,1080
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,2,0.0007085114667412698,1,1110
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,3,0.0004518453485927024,1,1260
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,4,0.000568728889074424,1,1320
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,5,0.00029155840647646287,1,1230
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,6,0.0007439186473691782,1,1320
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,7,0.0006651764480469823,1,1290
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,8,0.0007521184283980065,1,1200
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,9,0.0006910008643857537,1,1170
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,10,0.0009275963475103487,1,1110
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,11,0.0009094016179490864,1,1320
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,12,0.000867351016433715,1,1290
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,13,0.000578405500119111,1,1230
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,14,0.0005971716190754368,1,1170
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,15,0.0008609694611515177,1,930
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,16,0.0007605541957447926,1,1260
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,17,0.0005557637062645789,1,1560
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,18,0.0004964542227686441,1,1200
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,19,0.00043094931783699964,1,1020
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,20,0.0004944564460637788,1,1260
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,21,0.0003070228128093719,1,1350
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,22,0.000688237237547531,1,1230
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,23,0.0007087925004745689,1,1590
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,24,0.000989034867158132,1,1440
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,25,0.000831899301102512,1,1230
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,26,0.0009903529074194398,1,1260
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,27,0.0006456756893681554,1,1260
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,28,0.0007187934278756732,1,1140
sphere_d5_i006,sphere,cont,0.001,2000,PSO_STD,29,0.00047801812982318565,1,1320
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,0,0.0006609953246020724,1,1980
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,1,0.0009747607860080313,1,1620
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,2,0.0021959349743472275,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,3,0.0006804144866802298,1,1590
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,4,0.0009493465599509459,1,1650
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,5,0.0004530558262973957,1,1590
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,6,0.0008219578044126346,1,1710
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,7,0.004398645189501723,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,8,0.0006782692433199018,1,1710
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,9,0.0007162067219970812,1,1680
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,10,0.0007615678008374411,1,1980
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,11,0.0005205321081683476,1,1350
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,12,0.000887797466114377,1,1890
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,13,0.0006712217007166944,1,1830
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,14,0.0021841053837880603,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,15,0.0006787842258452984,1,1950
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,16,0.002080913257231194,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,17,0.000890933008482358,1,1860
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,18,0.000506364734018316,1,1890
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,19,0.0007603034855122262,1,1890
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,20,0.0009103864156983602,1,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,21,0.0012305242339726082,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,22,0.0017721339130430248,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,23,0.0003367513160088204,1,1740
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,24,0.00044073528742083235,1,1680
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,25,0.0012788863538376763,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,26,0.000640607062555802,1,1290
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,27,0.0008210175891119835,1,1650
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,28,0.000598526879378107,1,1500
sphere_d5_i006,sphere,cont,0.001,2000,PSO_RING,29,0.001979470781731597,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,0,0.0065303532593481844,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,1,0.001261490779192529,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,2,0.00238141966700078,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,3,0.0019397751688706834,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,4,0.0022113590496320263,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,5,0.0013477940750244125,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,6,0.001813029017095554,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,7,0.0015583284163236705,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,8,0.004157988756076847,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,9,0.00202700856224338,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,10,0.020110899089685517,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,11,0.0025002841505199613,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,12,0.007738891188874686,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,13,0.002395987957269693,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,14,0.005652516384419553,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,15,0.0038664182382047107,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,16,0.001871380599367164,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,17,0.0017280147799871304,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,18,0.0029538751624770287,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,19,0.003984216339341357,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,20,0.006407991652924341,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,21,0.001578669398504929,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,22,0.0061520971894502815,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,23,0.00023832571091505383,1,1980
sphere_d5_i006,sphere,cont,0.001,2000,DE,24,0.005999044558710641,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,25,0.0013780049851422635,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,26,0.001291872597690481,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,27,0.0017603015992134932,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,28,0.0014334623433339849,0,2000
sphere_d5_i006,sphere,cont,0.001,2000,DE,29,0.008046538971384062,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,0,71.50036507131693,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,1,87.83623413148722,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,2,78.3295835898031,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,3,88.29733051801107,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,4,76.4538434177139,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,5,88.87852110187711,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,6,82.71121843286375,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,7,75.63058840373913,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,8,75.69759228098005,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,9,88.45666617893073,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,10,85.61835095480632,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,11,80.97955805255651,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,12,75.67522285171545,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,13,73.48651553701704,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,14,85.50595910706585,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,15,88.55906345378752,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,16,89.69581110409686,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,17,72.5620410238275,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,18,92.18701812599286,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,19,87.90077456201747,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,20,71.91731716676509,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,21,85.49505159913178,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,22,67.69708629784085,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,23,70.75533550719015,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,24,87.97100207860181,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,25,77.39632699225172,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,26,78.08316369564402,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,27,89.3870698888301,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,28,77.2190971815388,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,RS_CONT,29,93.20038536296906,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,0,19.621175777602204,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,1,26.31624918012453,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,2,13.81194819741738,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,3,28.3856726983158,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,4,24.135231364563907,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,5,26.059389165327843,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,6,25.506908969895207,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,7,19.09682243754986,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,8,17.674410032822635,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,9,15.938756766821513,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,10,22.805253910150697,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,11,27.71599597914816,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,12,27.881972478671514,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,13,7.756192349053691,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,14,11.54129307780751,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,15,14.831793115242817,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,16,28.449928603374104,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,17,27.706300599031493,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,18,30.47197384897723,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,19,39.346935152657345,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,20,12.830061881720468,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,21,22.382248267577666,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,22,19.24244216943751,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,23,24.289784095027613,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,24,28.87586408189061,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,25,34.11772390506897,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,26,44.441723661485625,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,27,8.677659700543217,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,28,24.343448661023643,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_STD,29,28.40954198431905,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,0,37.78807856265619,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,1,39.84591517810112,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,2,31.480483234797674,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,3,33.352619666128874,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,4,32.15150411318518,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,5,31.671501492107566,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,6,21.78241758511662,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,7,25.72203526453073,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,8,37.61245652160679,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,9,34.44481821793667,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,10,45.52697027423493,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,11,20.885158088709005,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,12,54.129562774521354,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,13,27.834008038042725,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,14,22.343480913791822,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,15,23.03496646682798,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,16,34.707040182797314,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,17,48.37610531450879,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,18,28.357284226745264,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,19,26.08614060021749,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,20,21.633073342281747,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,21,30.80991072015236,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,22,28.03181537496468,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,23,39.90817297232376,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,24,30.42074971852267,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,25,15.3239956552394,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,26,28.83919486015715,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,27,36.85113070371166,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,28,51.686262959066866,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,PSO_RING,29,38.45282302375836,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,0,65.59913928437582,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,1,66.94873478671741,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,2,74.99219426637643,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,3,83.85488460938801,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,4,75.59489265173075,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,5,72.55044285639102,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,6,89.64629841522637,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,7,74.55297471000766,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,8,55.909973545488015,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,9,58.307587614000894,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,10,73.95688807826023,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,11,72.38101534192211,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,12,72.0611733347364,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,13,69.94712540593179,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,14,68.8728470661016,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,15,79.69769346576615,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,16,45.12489430292405,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,17,70.4219134566979,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,18,62.65871112283468,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,19,42.716157734441005,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,20,83.7761741617972,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,21,53.123615903549506,0,2000
rastrigin_d10_i007,rastrigin,cont,5.0,2000,DE,22,73.13482644475043,0,2000
